exchange,stock_symbol,date,dividends
AMEX,TMP,2003-05-01,0.24794
AMEX,TMP,2003-02-05,0.24794
AMEX,TMP,2002-11-01,0.24794
AMEX,TMP,2002-08-01,0.24794
AMEX,TMP,2002-05-01,0.23141
AMEX,TMP,2002-02-01,0.23141
AMEX,TMP,2001-10-30,0.23141
AMEX,TMP,2001-07-30,0.23141
AMEX,TMP,2001-04-27,0.22314
AMEX,TMP,2001-01-30,0.22314
AMEX,TMP,2000-11-29,0.22314
AMEX,TMP,2000-08-30,0.22314
AMEX,TMP,2000-05-30,0.22314
AMEX,TMP,2000-02-28,0.22314
AMEX,TMP,1999-11-29,0.22314
AMEX,TMP,1999-08-30,0.21487
AMEX,TMP,1999-05-27,0.20661
AMEX,TMP,1999-02-25,0.20661
AMEX,TMP,1998-11-27,0.20661
AMEX,TMP,1998-08-28,0.19008
AMEX,TMP,1998-05-28,0.18182
AMEX,TMP,1998-02-25,0.17631
AMEX,TMP,1997-11-26,0.17631
AMEX,TMP,1997-08-27,0.17631
AMEX,TMP,1997-05-28,0.16529
AMEX,TMP,1997-02-26,0.16529
AMEX,TMP,1996-11-26,0.16529
AMEX,TMP,1996-08-28,0.14876
AMEX,TMP,1996-05-29,0.14325
AMEX,TMP,1996-02-28,0.14325
AMEX,TMP,1995-11-29,0.14325
AMEX,TMP,1995-08-30,0.14325
AMEX,TMP,1995-05-25,0.14325
AMEX,TMP,1995-02-23,0.14325
AMEX,TMP,1994-11-25,0.13775
AMEX,TMP,1994-08-26,0.13775
AMEX,TMP,1994-05-25,0.13775
AMEX,TMP,1994-02-23,0.12506
AMEX,TMP,1993-11-24,0.12506
AMEX,TMP,1993-11-02,0.12506
AMEX,TMP,1993-08-26,0.11019
AMEX,TMP,1993-05-25,0.11019
AMEX,TMP,1993-02-23,0.11019
AMEX,TMP,1992-11-24,0.11019
AMEX,TMP,1992-08-26,0.11019
AMEX,TMP,1992-05-26,0.09917
AMEX,TMP,1992-02-24,0.09917
AMEX,TMP,1991-11-22,0.08265
AMEX,TMP,1991-08-26,0.08265
AMEX,TMP,1991-05-24,0.08265
AMEX,TMP,1991-02-25,0.08265
AMEX,TMP,1990-11-26,0.08265
AMEX,TMP,1990-11-01,0.07989
AMEX,TMP,1990-08-27,0.07714
AMEX,TSH,2009-12-15,0.355
AMEX,TSH,2009-09-14,0.355
AMEX,TSH,2009-06-12,0.35
AMEX,TSH,2009-03-13,0.35
AMEX,TSH,2008-12-15,0.35
AMEX,TSH,2008-09-12,0.35
AMEX,TSH,2008-06-12,0.345
AMEX,TSH,2008-03-13,0.34
AMEX,TSH,2007-12-13,0.335
AMEX,TSH,2007-09-12,0.33
AMEX,TSH,2007-06-13,0.32
AMEX,TSH,2007-03-14,0.31
AMEX,TSH,2006-12-13,0.3
AMEX,TSH,2006-09-13,0.29
AMEX,TSH,2006-06-14,0.28
AMEX,TSH,2006-03-15,0.27
AMEX,TSH,2005-12-14,0.26
AMEX,TSH,2005-09-14,0.25
AMEX,TSH,2005-06-14,0.24
AMEX,TSH,2005-03-15,0.23
AMEX,TSH,2004-12-15,0.22
AMEX,TSH,2004-09-14,0.21
AMEX,TSH,2004-06-14,0.2
AMEX,TSH,2004-03-15,0.19
AMEX,TSH,2003-12-12,0.18
AMEX,TSH,2003-09-12,0.17
AMEX,TSH,2003-06-12,0.16
AMEX,TSH,2003-03-13,0.125
AMEX,TSH,2002-12-13,0.125
AMEX,TSH,2002-09-12,0.125
AMEX,TSH,2002-06-12,0.125
AMEX,TSH,2002-03-13,0.125
AMEX,TSH,2001-12-13,0.125
AMEX,TSH,2001-06-13,0.125
AMEX,TSH,2001-03-14,0.125
AMEX,TSH,2000-12-13,0.125
AMEX,TSH,2000-09-13,0.125
AMEX,TSH,2000-06-14,0.125
AMEX,TSH,2000-03-15,0.125
AMEX,TSH,1999-12-15,0.125
AMEX,TSH,1999-09-14,0.125
AMEX,TSH,1999-06-14,0.126
AMEX,TSH,1999-03-15,0.125
AMEX,TSH,1998-12-14,0.125
AMEX,TSH,1998-09-14,0.125
AMEX,TSH,1998-06-12,0.125
AMEX,TSH,1998-03-13,0.125
AMEX,TSH,1997-12-15,0.125
AMEX,TSH,1997-09-12,0.125
AMEX,TSH,1997-06-12,0.125
AMEX,TSH,1997-03-13,0.125
AMEX,TSH,1996-12-13,0.125
AMEX,TSH,1996-09-12,0.125
AMEX,TSH,1996-06-12,0.125
AMEX,TSH,1996-03-12,0.125
AMEX,TSH,1996-01-12,0.125
AMEX,TSH,1995-10-13,0.125
AMEX,TSH,1995-07-17,0.125
AMEX,TFI,2010-02-01,0.067
AMEX,TFI,2009-12-29,0.074
AMEX,TFI,2009-12-01,0.071
AMEX,TFI,2009-11-02,0.07
AMEX,TFI,2009-10-01,0.071
