exchange,stock_symbol,date,dividends
AMEX,UTH,2002-12-11,0.002
AMEX,UTH,2002-12-05,0.72
AMEX,UTH,2002-12-04,0.015
AMEX,UTH,2002-11-27,0.071
AMEX,UTH,2002-11-26,0.046
AMEX,UTH,2002-11-13,0.17
AMEX,UTH,2002-11-08,0.05
AMEX,UTH,2002-11-07,0.035
AMEX,UTH,2002-11-06,0.084
AMEX,UTH,2002-11-05,0.038
AMEX,UTH,2002-10-31,0.099
AMEX,UTH,2002-10-08,0.038
AMEX,UTH,2002-09-05,0.054
AMEX,UTH,2002-09-04,0.094
AMEX,UTH,2002-08-28,0.117
AMEX,UTH,2002-08-15,0.021
AMEX,UTH,2002-08-14,0.083
AMEX,UTH,2002-08-13,0.066
AMEX,UTH,2002-08-12,0.05
AMEX,UTH,2002-08-09,0.033
AMEX,UTH,2002-08-07,0.084
AMEX,UTH,2002-08-05,0.038
AMEX,UTH,2002-08-01,0.099
AMEX,UTH,2002-07-08,0.038
AMEX,UTH,2002-06-05,0.234
AMEX,UTH,2002-05-30,0.009
AMEX,UTH,2002-05-29,0.071
AMEX,UTH,2002-05-15,0.083
AMEX,UTH,2002-05-14,0.049
AMEX,UTH,2002-05-13,0.116
AMEX,UTH,2002-05-10,0.033
AMEX,UTH,2002-05-08,0.084
AMEX,UTH,2002-05-03,0.038
AMEX,UTH,2002-05-02,0.097
AMEX,UTH,2002-04-08,0.038
AMEX,UTH,2002-03-13,0.04
AMEX,UTH,2002-03-06,0.126
AMEX,UTH,2002-02-27,0.102
AMEX,UTH,2002-02-20,0.046
AMEX,UTH,2002-02-14,0.049
AMEX,UTH,2002-02-13,0.149
AMEX,UTH,2002-02-11,0.05
AMEX,UTH,2002-02-07,0.033
AMEX,UTH,2002-02-06,0.084
AMEX,UTH,2002-02-05,0.038
AMEX,UTH,2002-01-31,0.097
AMEX,UTH,2002-01-23,0.05
AMEX,UTH,2002-01-08,0.038
AMEX,UTH,2001-12-12,0.04
AMEX,UTH,2001-12-05,0.147
AMEX,UTH,2001-11-29,0.024
AMEX,UTH,2001-11-28,0.045
AMEX,UTH,2001-11-21,0.071
AMEX,UTH,2001-11-14,0.132
AMEX,UTH,2001-11-09,0.05
AMEX,UTH,2001-11-08,0.043
AMEX,UTH,2001-11-07,0.112
AMEX,UTH,2001-11-01,0.097
AMEX,UTH,2001-10-05,0.037
AMEX,UTH,2001-09-05,0.147
AMEX,UTH,2001-08-30,0.015
AMEX,UTH,2001-08-29,0.125
AMEX,UTH,2001-08-22,0.036
AMEX,UTH,2001-08-15,0.083
AMEX,UTH,2001-08-14,0.049
AMEX,UTH,2001-08-13,0.113
AMEX,UTH,2001-08-10,0.032
AMEX,UTH,2001-08-08,0.084
AMEX,UTH,2001-08-03,0.038
AMEX,UTH,2001-08-02,0.097
AMEX,UTH,2001-07-06,0.037
